url,locale,type,gsc_reason,gsc_validation_status,desired_index,route_exists,http_status,robots,canonical,canonical_self,hreflang_ok,sitemap_present,internal_inbound_count,ssr_content_ok,redirect_target,action,priority
https://www.finmaphub.com/market/real-estate/apt/11650||반포동|엠브이아파트?timeframe=month&period=202602&band=all&sido=11,ko,real-estate-apt-detail,NOINDEX,접수중,EXPECTED_CANONICAL_ALT,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11650||반포동|엠브이아파트,false,true,false,0,db-dependent,,KEEP_CANONICAL_ALT_NO_SITEMAP,
https://www.finmaphub.com/market/real-estate/apt/11440||공덕동|공덕SK리더스뷰?timeframe=month&period=202602&band=all&sido=11,ko,real-estate-apt-detail,NOINDEX,접수중,EXPECTED_CANONICAL_ALT,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11440||공덕동|공덕SK리더스뷰,false,true,false,0,db-dependent,,KEEP_CANONICAL_ALT_NO_SITEMAP,
https://www.finmaphub.com/en/market/real-estate/apt/11710||가락동|삼환?timeframe=month&period=202601&band=all&sido=11,en,real-estate-apt-detail,NOINDEX,접수중,EXPECTED_CANONICAL_ALT,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/en/market/real-estate/apt/11710||가락동|삼환,false,true,false,0,db-dependent,,KEEP_CANONICAL_ALT_NO_SITEMAP,
https://www.finmaphub.com/en/market/real-estate/apt/11680||개포동|삼익대청아파트?timeframe=month&period=202601&band=all&sido=11,en,real-estate-apt-detail,NOINDEX,접수중,EXPECTED_CANONICAL_ALT,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/en/market/real-estate/apt/11680||개포동|삼익대청아파트,false,true,false,0,db-dependent,,KEEP_CANONICAL_ALT_NO_SITEMAP,
https://www.finmaphub.com/market/real-estate/apt/11680||수서동|신동아?timeframe=month&period=202601&band=all&sido=11,ko,real-estate-apt-detail,NOINDEX,접수중,EXPECTED_CANONICAL_ALT,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11680||수서동|신동아,false,true,false,0,db-dependent,,KEEP_CANONICAL_ALT_NO_SITEMAP,
https://www.finmaphub.com/market/real-estate/apt/11500||방화동|신마곡벽산블루밍?timeframe=month&period=202601&band=all&sido=11,ko,real-estate-apt-detail,NOINDEX,접수중,EXPECTED_CANONICAL_ALT,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11500||방화동|신마곡벽산블루밍,false,true,false,0,db-dependent,,KEEP_CANONICAL_ALT_NO_SITEMAP,
https://www.finmaphub.com/market/real-estate/apt/11680||자곡동|강남자곡아이파크?timeframe=month&period=202601&band=all&sido=11,ko,real-estate-apt-detail,NOINDEX,접수중,EXPECTED_CANONICAL_ALT,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11680||자곡동|강남자곡아이파크,false,true,false,0,db-dependent,,KEEP_CANONICAL_ALT_NO_SITEMAP,
https://www.finmaphub.com/market/real-estate/apt/11710||풍납동|현대리버빌2지구?timeframe=month&period=202602&band=all&sido=11,ko,real-estate-apt-detail,NOINDEX,접수중,EXPECTED_CANONICAL_ALT,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11710||풍납동|현대리버빌2지구,false,true,false,0,db-dependent,,KEEP_CANONICAL_ALT_NO_SITEMAP,
https://www.finmaphub.com/market/real-estate/apt/11500||등촌동|대동황토방?timeframe=month&period=202602&band=all&sido=11,ko,real-estate-apt-detail,NOINDEX,접수중,EXPECTED_CANONICAL_ALT,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11500||등촌동|대동황토방,false,true,false,0,db-dependent,,KEEP_CANONICAL_ALT_NO_SITEMAP,
https://www.finmaphub.com/en/market/real-estate/apt/11680||개포동|성원대치2단지아파트?timeframe=month&period=202602&band=all&sido=11,en,real-estate-apt-detail,NOINDEX,접수중,EXPECTED_CANONICAL_ALT,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/en/market/real-estate/apt/11680||개포동|성원대치2단지아파트,false,true,false,0,db-dependent,,KEEP_CANONICAL_ALT_NO_SITEMAP,
https://www.finmaphub.com/market/real-estate/apt/11500||등촌동|코오롱하늘채,ko,real-estate-apt-detail,NOINDEX,접수중,EXPECTED_NOINDEX,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11500||등촌동|코오롱하늘채,true,true,false,1,db-dependent,,KEEP_APT_NOINDEX_POLICY,
https://www.finmaphub.com/market/real-estate/apt/11200||행당동|신동아?timeframe=month&period=202602&band=all&sido=11,ko,real-estate-apt-detail,NOINDEX,접수중,EXPECTED_CANONICAL_ALT,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11200||행당동|신동아,false,true,false,0,db-dependent,,KEEP_CANONICAL_ALT_NO_SITEMAP,
https://www.finmaphub.com/market/real-estate/apt/11200||옥수동|극동?timeframe=month&period=202602&band=all&sido=11,ko,real-estate-apt-detail,NOINDEX,접수중,EXPECTED_CANONICAL_ALT,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11200||옥수동|극동,false,true,false,0,db-dependent,,KEEP_CANONICAL_ALT_NO_SITEMAP,
https://www.finmaphub.com/market/real-estate/apt/11200||금호동4가|서울숲르씨엘?timeframe=month&period=202601&band=all&sido=11,ko,real-estate-apt-detail,NOINDEX,접수중,EXPECTED_CANONICAL_ALT,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11200||금호동4가|서울숲르씨엘,false,true,false,0,db-dependent,,KEEP_CANONICAL_ALT_NO_SITEMAP,
https://www.finmaphub.com/market/real-estate/apt/11500||등촌동|월드메르디앙?timeframe=month&period=202601&band=all&sido=11,ko,real-estate-apt-detail,NOINDEX,접수중,EXPECTED_CANONICAL_ALT,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11500||등촌동|월드메르디앙,false,true,false,0,db-dependent,,KEEP_CANONICAL_ALT_NO_SITEMAP,
https://www.finmaphub.com/market/real-estate/apt/11500||방화동|동일스위트리버2차?timeframe=month&period=202601&band=all&sido=11,ko,real-estate-apt-detail,NOINDEX,접수중,EXPECTED_CANONICAL_ALT,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11500||방화동|동일스위트리버2차,false,true,false,0,db-dependent,,KEEP_CANONICAL_ALT_NO_SITEMAP,
https://www.finmaphub.com/market/real-estate/apt/11710||문정동|문정시영?timeframe=month&period=202601&band=all&sido=11,ko,real-estate-apt-detail,NOINDEX,접수중,EXPECTED_CANONICAL_ALT,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11710||문정동|문정시영,false,true,false,0,db-dependent,,KEEP_CANONICAL_ALT_NO_SITEMAP,
https://www.finmaphub.com/market/real-estate/apt/11710||마천동|마천금호어울림1차아파트,ko,real-estate-apt-detail,NOINDEX,접수중,EXPECTED_NOINDEX,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11710||마천동|마천금호어울림1차아파트,true,true,false,1,db-dependent,,KEEP_APT_NOINDEX_POLICY,
https://www.finmaphub.com/market/real-estate/apt/11710||잠실동|트리지움,ko,real-estate-apt-detail,NOINDEX,접수중,EXPECTED_NOINDEX,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11710||잠실동|트리지움,true,true,false,1,db-dependent,,KEEP_APT_NOINDEX_POLICY,
https://www.finmaphub.com/market/real-estate/apt/11200||응봉동|신동아?timeframe=month&period=202601&band=all&sido=11,ko,real-estate-apt-detail,NOINDEX,접수중,EXPECTED_CANONICAL_ALT,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11200||응봉동|신동아,false,true,false,0,db-dependent,,KEEP_CANONICAL_ALT_NO_SITEMAP,
https://www.finmaphub.com/en/market/real-estate/apt/11680||역삼동|동원스위트뷰역삼?timeframe=month&period=202601&band=all&sido=11,en,real-estate-apt-detail,NOINDEX,접수중,EXPECTED_CANONICAL_ALT,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/en/market/real-estate/apt/11680||역삼동|동원스위트뷰역삼,false,true,false,0,db-dependent,,KEEP_CANONICAL_ALT_NO_SITEMAP,
https://www.finmaphub.com/en/market/real-estate/apt/11680||자곡동|강남브리즈힐(토지임대부아파트)?timeframe=month&period=202601&band=all&sido=11,en,real-estate-apt-detail,NOINDEX,접수중,EXPECTED_CANONICAL_ALT,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/en/market/real-estate/apt/11680||자곡동|강남브리즈힐(토지임대부아파트),false,true,false,0,db-dependent,,KEEP_CANONICAL_ALT_NO_SITEMAP,
https://www.finmaphub.com/market/real-estate/apt/11500||화곡동|풍원팰리스?timeframe=month&period=202601&band=all&sido=11,ko,real-estate-apt-detail,NOINDEX,접수중,EXPECTED_CANONICAL_ALT,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11500||화곡동|풍원팰리스,false,true,false,0,db-dependent,,KEEP_CANONICAL_ALT_NO_SITEMAP,
https://www.finmaphub.com/market/real-estate/apt/11440||창전동|창전동현대홈타운,ko,real-estate-apt-detail,NOINDEX,실패함,EXPECTED_NOINDEX,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11440||창전동|창전동현대홈타운,true,true,false,1,db-dependent,,KEEP_APT_NOINDEX_POLICY,
https://www.finmaphub.com/en/market/real-estate/apt/11680||삼성동|한일,en,real-estate-apt-detail,NOINDEX,실패함,EXPECTED_NOINDEX,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/en/market/real-estate/apt/11680||삼성동|한일,true,true,false,1,db-dependent,,KEEP_APT_NOINDEX_POLICY,
https://www.finmaphub.com/market/real-estate/apt/11710||거여동|쌍용스윗닷홈2차,ko,real-estate-apt-detail,NOINDEX,실패함,EXPECTED_NOINDEX,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11710||거여동|쌍용스윗닷홈2차,true,true,false,1,db-dependent,,KEEP_APT_NOINDEX_POLICY,
https://www.finmaphub.com/en/market/real-estate/apt/11680||수서동|삼익,en,real-estate-apt-detail,NOINDEX,실패함,EXPECTED_NOINDEX,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/en/market/real-estate/apt/11680||수서동|삼익,true,true,false,1,db-dependent,,KEEP_APT_NOINDEX_POLICY,
https://www.finmaphub.com/market/real-estate/apt/11710||가락동|삼환,ko,real-estate-apt-detail,NOINDEX,실패함,EXPECTED_NOINDEX,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11710||가락동|삼환,true,true,false,1,db-dependent,,KEEP_APT_NOINDEX_POLICY,
https://www.finmaphub.com/en/market/real-estate/apt/11710||방이동|신동아타워,en,real-estate-apt-detail,NOINDEX,실패함,EXPECTED_NOINDEX,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/en/market/real-estate/apt/11710||방이동|신동아타워,true,true,false,1,db-dependent,,KEEP_APT_NOINDEX_POLICY,
https://www.finmaphub.com/market/real-estate/apt/11200||하왕십리동|극동미라주,ko,real-estate-apt-detail,NOINDEX,실패함,EXPECTED_NOINDEX,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11200||하왕십리동|극동미라주,true,true,false,1,db-dependent,,KEEP_APT_NOINDEX_POLICY,
https://www.finmaphub.com/market/real-estate/apt/11650||방배동|방배래미안타워,ko,real-estate-apt-detail,NOINDEX,실패함,EXPECTED_NOINDEX,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11650||방배동|방배래미안타워,true,true,false,1,db-dependent,,KEEP_APT_NOINDEX_POLICY,
https://www.finmaphub.com/market/real-estate/apt/11500||내발산동|내발산우신웨스트빌,ko,real-estate-apt-detail,NOINDEX,실패함,EXPECTED_NOINDEX,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11500||내발산동|내발산우신웨스트빌,true,true,false,1,db-dependent,,KEEP_APT_NOINDEX_POLICY,
https://www.finmaphub.com/market/real-estate/apt/11500||내발산동|신세계3차101동,ko,real-estate-apt-detail,NOINDEX,실패함,EXPECTED_NOINDEX,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11500||내발산동|신세계3차101동,true,true,false,1,db-dependent,,KEEP_APT_NOINDEX_POLICY,
https://www.finmaphub.com/market/real-estate/apt/11200||하왕십리동|센트라스,ko,real-estate-apt-detail,NOINDEX,실패함,EXPECTED_NOINDEX,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11200||하왕십리동|센트라스,true,true,false,1,db-dependent,,KEEP_APT_NOINDEX_POLICY,
https://www.finmaphub.com/market/real-estate/apt/11710||문정동|힐스테이트e편한세상문정,ko,real-estate-apt-detail,NOINDEX,실패함,EXPECTED_NOINDEX,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11710||문정동|힐스테이트e편한세상문정,true,true,false,1,db-dependent,,KEEP_APT_NOINDEX_POLICY,
https://www.finmaphub.com/market/real-estate/apt/11200||옥수동|래미안 옥수 리버젠,ko,real-estate-apt-detail,NOINDEX,실패함,EXPECTED_NOINDEX,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11200||옥수동|래미안 옥수 리버젠,true,true,false,1,db-dependent,,KEEP_APT_NOINDEX_POLICY,
https://www.finmaphub.com/market/real-estate/apt/11560||여의도동|광장,ko,real-estate-apt-detail,NOINDEX,실패함,EXPECTED_NOINDEX,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11560||여의도동|광장,true,true,false,1,db-dependent,,KEEP_APT_NOINDEX_POLICY,
https://www.finmaphub.com/market/real-estate/apt/11740||고덕동|고덕그라시움,ko,real-estate-apt-detail,NOINDEX,실패함,EXPECTED_NOINDEX,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11740||고덕동|고덕그라시움,true,true,false,1,db-dependent,,KEEP_APT_NOINDEX_POLICY,
https://www.finmaphub.com/market/real-estate/apt/11200||성수동2가|성수우방2차아파트,ko,real-estate-apt-detail,NOINDEX,실패함,EXPECTED_NOINDEX,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11200||성수동2가|성수우방2차아파트,true,true,false,1,db-dependent,,KEEP_APT_NOINDEX_POLICY,
https://www.finmaphub.com/market/real-estate/apt/11440||서교동|메세나폴리스,ko,real-estate-apt-detail,NOINDEX,실패함,EXPECTED_NOINDEX,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11440||서교동|메세나폴리스,true,true,false,1,db-dependent,,KEEP_APT_NOINDEX_POLICY,
https://www.finmaphub.com/market/real-estate/apt/11680||삼성동|삼성동롯데캐슬킹덤,ko,real-estate-apt-detail,NOINDEX,실패함,EXPECTED_NOINDEX,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11680||삼성동|삼성동롯데캐슬킹덤,true,true,false,1,db-dependent,,KEEP_APT_NOINDEX_POLICY,
https://www.finmaphub.com/market/real-estate/apt/11440||창전동|해모로,ko,real-estate-apt-detail,NOINDEX,실패함,EXPECTED_NOINDEX,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11440||창전동|해모로,true,true,false,1,db-dependent,,KEEP_APT_NOINDEX_POLICY,
https://www.finmaphub.com/market/real-estate/apt/11200||상왕십리동|텐즈힐(2단지),ko,real-estate-apt-detail,NOINDEX,실패함,EXPECTED_NOINDEX,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11200||상왕십리동|텐즈힐(2단지),true,true,false,1,db-dependent,,KEEP_APT_NOINDEX_POLICY,
https://www.finmaphub.com/market/real-estate/apt/11200||행당동|서울숲리버뷰자이,ko,real-estate-apt-detail,NOINDEX,실패함,EXPECTED_NOINDEX,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11200||행당동|서울숲리버뷰자이,true,true,false,1,db-dependent,,KEEP_APT_NOINDEX_POLICY,
https://www.finmaphub.com/market/real-estate/apt/11650||잠원동|래미안신반포팰리스,ko,real-estate-apt-detail,NOINDEX,실패함,EXPECTED_NOINDEX,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11650||잠원동|래미안신반포팰리스,true,true,false,1,db-dependent,,KEEP_APT_NOINDEX_POLICY,
https://www.finmaphub.com/market/real-estate/apt/11170||한남동|리버탑,ko,real-estate-apt-detail,NOINDEX,실패함,EXPECTED_NOINDEX,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11170||한남동|리버탑,true,true,false,1,db-dependent,,KEEP_APT_NOINDEX_POLICY,
https://www.finmaphub.com/market/real-estate/apt/11560||여의도동|삼부,ko,real-estate-apt-detail,NOINDEX,실패함,EXPECTED_NOINDEX,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11560||여의도동|삼부,true,true,false,1,db-dependent,,KEEP_APT_NOINDEX_POLICY,
https://www.finmaphub.com/market/real-estate/apt/11170||한강로2가|래미안용산더센트럴,ko,real-estate-apt-detail,NOINDEX,실패함,EXPECTED_NOINDEX,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11170||한강로2가|래미안용산더센트럴,true,true,false,1,db-dependent,,KEEP_APT_NOINDEX_POLICY,
https://www.finmaphub.com/market/real-estate/apt/11710||송파동|호수임광,ko,real-estate-apt-detail,NOINDEX,실패함,EXPECTED_NOINDEX,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11710||송파동|호수임광,true,true,false,1,db-dependent,,KEEP_APT_NOINDEX_POLICY,
https://www.finmaphub.com/market/real-estate/apt/11710||문정동|현대2,ko,real-estate-apt-detail,NOINDEX,실패함,EXPECTED_NOINDEX,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11710||문정동|현대2,true,true,false,1,db-dependent,,KEEP_APT_NOINDEX_POLICY,
https://www.finmaphub.com/market/real-estate/apt/11200||옥수동|극동,ko,real-estate-apt-detail,NOINDEX,실패함,EXPECTED_NOINDEX,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11200||옥수동|극동,true,true,false,1,db-dependent,,KEEP_APT_NOINDEX_POLICY,
https://www.finmaphub.com/market/real-estate/apt/11200||송정동|서울숲아이파크,ko,real-estate-apt-detail,NOINDEX,실패함,EXPECTED_NOINDEX,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11200||송정동|서울숲아이파크,true,true,false,1,db-dependent,,KEEP_APT_NOINDEX_POLICY,
https://www.finmaphub.com/market/real-estate/apt/11320||창동|창동주공3단지(해등마을),ko,real-estate-apt-detail,NOINDEX,실패함,EXPECTED_NOINDEX,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11320||창동|창동주공3단지(해등마을),true,true,false,1,db-dependent,,KEEP_APT_NOINDEX_POLICY,
https://www.finmaphub.com/market/real-estate/apt/11170||이촌동|이촌코오롱(A),ko,real-estate-apt-detail,NOINDEX,실패함,EXPECTED_NOINDEX,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11170||이촌동|이촌코오롱(A),true,true,false,1,db-dependent,,KEEP_APT_NOINDEX_POLICY,
https://www.finmaphub.com/market/real-estate/apt/11650||서초동|래미안서초에스티지,ko,real-estate-apt-detail,NOINDEX,실패함,EXPECTED_NOINDEX,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11650||서초동|래미안서초에스티지,true,true,false,1,db-dependent,,KEEP_APT_NOINDEX_POLICY,
https://www.finmaphub.com/market/real-estate/apt/11170||이촌동|한강동부,ko,real-estate-apt-detail,NOINDEX,실패함,EXPECTED_NOINDEX,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11170||이촌동|한강동부,true,true,false,1,db-dependent,,KEEP_APT_NOINDEX_POLICY,
https://www.finmaphub.com/en/market/real-estate/apt/11710||거여동|e편한세상송파파크센트럴,en,real-estate-apt-detail,NOINDEX,실패함,EXPECTED_NOINDEX,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/en/market/real-estate/apt/11710||거여동|e편한세상송파파크센트럴,true,true,false,1,db-dependent,,KEEP_APT_NOINDEX_POLICY,
https://www.finmaphub.com/market/real-estate/apt/11650||서초동|서초5차e편한세상,ko,real-estate-apt-detail,NOINDEX,실패함,EXPECTED_NOINDEX,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11650||서초동|서초5차e편한세상,true,true,false,1,db-dependent,,KEEP_APT_NOINDEX_POLICY,
https://www.finmaphub.com/market/real-estate/apt/11710||가락동|대림,ko,real-estate-apt-detail,NOINDEX,실패함,EXPECTED_NOINDEX,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11710||가락동|대림,true,true,false,1,db-dependent,,KEEP_APT_NOINDEX_POLICY,
https://www.finmaphub.com/market/real-estate/apt/11440||공덕동|공덕2삼성래미안,ko,real-estate-apt-detail,NOINDEX,실패함,EXPECTED_NOINDEX,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11440||공덕동|공덕2삼성래미안,true,true,false,1,db-dependent,,KEEP_APT_NOINDEX_POLICY,
https://www.finmaphub.com/market/real-estate/apt/11650||반포동|반포에스케이뷰,ko,real-estate-apt-detail,NOINDEX,실패함,EXPECTED_NOINDEX,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11650||반포동|반포에스케이뷰,true,true,false,1,db-dependent,,KEEP_APT_NOINDEX_POLICY,
https://www.finmaphub.com/market/real-estate/apt/11500||방화동|개화산경남아너스빌,ko,real-estate-apt-detail,NOINDEX,실패함,EXPECTED_NOINDEX,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11500||방화동|개화산경남아너스빌,true,true,false,1,db-dependent,,KEEP_APT_NOINDEX_POLICY,
https://www.finmaphub.com/en/market/real-estate/apt/11440||공덕동|공덕SK리더스뷰,en,real-estate-apt-detail,NOINDEX,실패함,EXPECTED_NOINDEX,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/en/market/real-estate/apt/11440||공덕동|공덕SK리더스뷰,true,true,false,1,db-dependent,,KEEP_APT_NOINDEX_POLICY,
https://www.finmaphub.com/market/real-estate/apt/11710||장지동|송파더센트레,ko,real-estate-apt-detail,NOINDEX,실패함,EXPECTED_NOINDEX,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11710||장지동|송파더센트레,true,true,false,1,db-dependent,,KEEP_APT_NOINDEX_POLICY,
https://www.finmaphub.com/en/market/real-estate/apt/11560||여의도동|삼부,en,real-estate-apt-detail,NOINDEX,실패함,EXPECTED_NOINDEX,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/en/market/real-estate/apt/11560||여의도동|삼부,true,true,false,1,db-dependent,,KEEP_APT_NOINDEX_POLICY,
https://www.finmaphub.com/market/real-estate/apt/11500||방화동|방화동동부센트레빌(875번지),ko,real-estate-apt-detail,NOINDEX,실패함,EXPECTED_NOINDEX,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11500||방화동|방화동동부센트레빌(875번지),true,true,false,1,db-dependent,,KEEP_APT_NOINDEX_POLICY,
https://www.finmaphub.com/market/real-estate/apt/11710||풍납동|금강캐스빌,ko,real-estate-apt-detail,NOINDEX,실패함,EXPECTED_NOINDEX,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11710||풍납동|금강캐스빌,true,true,false,1,db-dependent,,KEEP_APT_NOINDEX_POLICY,
https://www.finmaphub.com/market/real-estate/apt/11170||보광동|신동아1,ko,real-estate-apt-detail,NOINDEX,실패함,EXPECTED_NOINDEX,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11170||보광동|신동아1,true,true,false,1,db-dependent,,KEEP_APT_NOINDEX_POLICY,
https://www.finmaphub.com/market/real-estate/apt/11710||풍납동|갑을,ko,real-estate-apt-detail,NOINDEX,실패함,EXPECTED_NOINDEX,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/market/real-estate/apt/11710||풍납동|갑을,true,true,false,1,db-dependent,,KEEP_APT_NOINDEX_POLICY,
https://www.finmaphub.com/en/market/real-estate/apt/11710||풍납동|신성노바빌아파트,en,real-estate-apt-detail,NOINDEX,실패함,EXPECTED_NOINDEX,true,200_IF_DB_ROW_EXISTS,"noindex,follow + X-Robots-Tag",https://www.finmaphub.com/en/market/real-estate/apt/11710||풍납동|신성노바빌아파트,true,true,false,1,db-dependent,,KEEP_APT_NOINDEX_POLICY,
